"url","retrieved_at","http_status","sha256","bytes","cache_path"
"https://www.cropcirclecenter.com/date/2013/201303.html","2026-07-21T06:41:14Z","200","ce0e0ef3239c08ab2ce4e8cd750b291993585c8849fad6ad3418985d2ce53b10","12486","cropcirclecenter/date/2013/201303.html"
"https://www.cropcirclecenter.com/date/2013/201305.html","2026-07-21T06:41:14Z","200","7caff0de897ac7143ea1e49d204b1bc90147b1dc356c734311c89c3b97661496","23788","cropcirclecenter/date/2013/201305.html"
"https://www.cropcirclecenter.com/date/2013/201306.html","2026-07-21T06:41:14Z","200","8b0e4b68343cdbe6dc5340abb2471eb58eced2ef6f42dde071bac790422e0bfd","62435","cropcirclecenter/date/2013/201306.html"
"https://www.cropcirclecenter.com/date/2013/201307.html","2026-07-21T06:41:14Z","200","d5204c6729f4449c9025b91a6004d9deecb23de571eccd763f01bf0145a78893","98875","cropcirclecenter/date/2013/201307.html"
"https://www.cropcirclecenter.com/date/2013/201308.html","2026-07-21T06:41:14Z","200","e3c8e8cec664817691c24c088f12159e01dd7a0699ba38d068d43c805da2b2cb","67884","cropcirclecenter/date/2013/201308.html"
"https://www.cropcirclecenter.com/date/2013/201309.html","2026-07-21T06:41:14Z","200","e868e86bb4a001b10d2e5ee3fc0e346252d7c16d78de5e5126037653ec48394d","18392","cropcirclecenter/date/2013/201309.html"
"https://www.cropcirclecenter.com/date/2013/201311.html","2026-07-21T06:41:14Z","200","96e3cb28ad4e24cc15997fa61925df488b5c58e2d734d865118ab19bc50845be","17793","cropcirclecenter/date/2013/201311.html"
"https://www.cropcirclecenter.com/date/2013/201312.html","2026-07-21T06:41:14Z","200","e627c4ea2a575d6b6ac73522cfd3d70fc158d9a2a3426f9aa1aa2429ab0e728c","14255","cropcirclecenter/date/2013/201312.html"
"https://www.cropcirclecenter.com/date/2014/201401.html","2026-07-21T06:41:14Z","200","9ec731d6bf23f69f7fc5bd4ab9bcc3d2e5ac17e044eac99a0a3a815db1234b1c","12503","cropcirclecenter/date/2014/201401.html"
"https://www.cropcirclecenter.com/date/2014/201403.html","2026-07-21T06:41:14Z","200","e5b58ec2c7ccea5be4ce27522470f49a1720ea00bfd5a313fb6a128a85123e82","12394","cropcirclecenter/date/2014/201403.html"
"https://www.cropcirclecenter.com/date/2014/201404.html","2026-07-21T06:41:14Z","200","65f64595d92f105c867f6a470b13aee17995541dd208ae91ed1954c2aacfa9af","19493","cropcirclecenter/date/2014/201404.html"
