candidate_id,assertion_id,source_name,source_page,source_slot,year,month,day,date_iso,place,region,country,country_code,crop_box_px,page_width_px,page_height_px,diagram_status,straight_component_tier,straight_component_candidate,detector_score,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,line_segment_count,max_segment_length_px,dominant_support_length_px,dominant_support_fraction,ink_pixels,mid_gray_pixels,dark_to_mid_ratio,dark_component_count,largest_dark_component_px,axis_reference,geographic_azimuth_qualified,caveat,detector_version,source_pdf_sha256
sc_269502a4351b5a7d,a_f26253a6ffcc43,Crop Circle Center PDF catalog,281,5,2006,7,31,2006-07-31,Postrelmov,Olomoucky kraj,Czechia,CZ,"0,340,320,560",1241,1754,diagram,high,yes,0.728,107.8,1.9,107.8;72.1;36.3;0.0,60,53.0,327.9,0.163,7261,7712,0.942,2,7064,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_db5514da69e6e418,a_92949ca189eb56,Crop Circle Center PDF catalog,281,6,2006,7,31,2006-07-31,Wilkowo,Pomorskie,Poland,PL,"300,340,631,560",1241,1754,diagram,high,yes,0.847,180.0,0.0,180.0;63.4;150.0;23.3,36,66.3,257.5,0.246,13258,13911,0.953,2,12076,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e9325e50d30fcc20,a_3ecaf5b63798d4,Crop Circle Center PDF catalog,281,7,2006,7,,2006-07,32,Baden-Württemberg,Germany,DE,"610,340,941,560",1241,1754,diagram,high,yes,0.833,0.2,0.7,0.2;64.4;132.1;41.5,43,66.3,310.2,0.222,7052,10893,0.647,12,3513,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_67c999cf7544002b,a_e370bd14382d04,Crop Circle Center PDF catalog,281,8,2006,7,,2006-07,Hilbesheim,Lorraine,France,FR,"921,340,1241,560",1241,1754,diagram,low,yes,0.538,118.5,1.9,118.5;74.3;32.7;104.6,24,32.8,134.4,0.217,5139,5256,0.978,5,5135,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_787a07724101141d,a_4b7338f22000bb,Crop Circle Center PDF catalog,281,9,2006,7,,2006-07,Sarraltroff,Lorraine,France,FR,"0,670,320,890",1241,1754,diagram,none,no,0.338,58.1,2.0,58.1;160.8;122.1;111.3,23,26.6,64.2,0.142,12404,12544,0.989,2,12288,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_007923f6bf8cf090,a_9ce2e839848225,Crop Circle Center PDF catalog,281,10,2006,8,1,2006-08-01,Hackpen Hill,Wiltshire,England,GB,"300,670,631,890",1241,1754,diagram,low,yes,0.663,89.2,1.8,89.2;113.6;22.2;155.4,53,56.3,165.1,0.120,10503,10923,0.962,4,5548,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e8eda7fe0d48ab90,a_62fb7005f0fe88,Crop Circle Center PDF catalog,281,11,2006,8,1,2006-08-01,Hadorf,Bayern,Germany,DE,"610,670,941,890",1241,1754,diagram,low,yes,0.699,61.6,2.4,61.6;158.6;25.1;178.7,89,53.7,237.3,0.105,12652,13185,0.960,10,12046,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_dea4e1b595903131,a_baf82aadd2c381,Crop Circle Center PDF catalog,281,12,2006,8,1,2006-08-01,Hannoversch Münden,Niedersachsen,Germany,DE,"921,670,1241,890",1241,1754,diagram,none,no,0.336,149.4,0.0,,3,19.1,19.1,0.351,5066,5339,0.949,17,715,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_88d8b044a1595f7a,a_2c90c0c20cb8e9,Crop Circle Center PDF catalog,281,13,2006,8,1,2006-08-01,Old Sarum,Wiltshire,England,GB,"0,1000,320,1205",1241,1754,diagram,low,yes,0.449,151.1,1.8,151.1;28.4;73.6;106.5,38,24.3,115.0,0.159,8735,9053,0.965,2,7852,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_067eca97175c288c,a_df784c72385c31,Crop Circle Center PDF catalog,281,14,2006,8,2,2006-08-02,Armstrong,British Columbia,Canada,CA,"300,1000,631,1205",1241,1754,diagram,medium,yes,0.685,179.9,0.2,179.9;72.8;47.7;107.8,19,47.5,136.3,0.266,3522,3733,0.943,2,2541,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4969608ded6d4b93,a_08db36699d4242,Crop Circle Center PDF catalog,281,15,2006,8,3,2006-08-03,Waterloo,Brabant,Belgium,BE,"610,1000,941,1205",1241,1754,diagram,high,yes,0.814,180.0,0.3,180.0;17.8;46.2;61.8,61,61.3,326.4,0.193,7608,8171,0.931,2,7225,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_63a62d4122d01563,a_929e1eddd8def9,Crop Circle Center PDF catalog,281,16,2006,8,4,2006-08-04,Advertisement Aarhus,Jylland,Denmark,DK,"921,1000,1241,1205",1241,1754,diagram,low,yes,0.460,159.9,0.4,159.9;105.7;132.0;24.8,19,40.8,77.2,0.137,19927,20236,0.985,6,19626,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f2fc59d869603157,a_b6a6f85ff0a5f2,Crop Circle Center PDF catalog,281,17,2006,8,4,2006-08-04,Sumperk,Olomoucky kraj,Czechia,CZ,"0,1330,320,1530",1241,1754,diagram,low,yes,0.650,163.4,2.7,163.4;71.9;117.1;26.6,58,38.6,187.7,0.125,6928,7304,0.949,5,5795,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_bcce598d1a00b419,a_58f6a24d5be07c,Crop Circle Center PDF catalog,281,18,2006,8,4,2006-08-04,Toot Baldon,Oxfordshire,England,GB,"300,1330,631,1530",1241,1754,diagram,high,yes,0.860,105.4,1.7,105.4;164.1;45.0;66.6,33,67.2,193.8,0.197,10601,10880,0.974,2,9756,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_c6bb082e9343ab58,a_e29e4fcde2f993,Crop Circle Center PDF catalog,281,19,2006,8,5,2006-08-05,Balmerino,Fife,Scotland,GB,"610,1330,941,1530",1241,1754,diagram,low,yes,0.444,28.4,1.4,28.4;163.4;151.7;136.9,25,37.5,77.4,0.125,5986,6177,0.969,14,2276,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_6367de6d61b7e1b2,a_738f639f354dbc,Crop Circle Center PDF catalog,281,20,2006,8,6,2006-08-06,Blowingstone Hill,Oxfordshire,England,GB,"921,1330,1241,1530",1241,1754,diagram,low,yes,0.517,73.9,2.1,73.9;19.5;113.8;158.6,40,38.5,115.7,0.113,4417,5026,0.879,2,2731,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4a7d09c6c7d298e2,a_01ba7916a0a6fa,Crop Circle Center PDF catalog,282,1,2006,8,7,2006-08-07,Järfälla,Stockholms län,Sweden,SE,"0,10,320,230",1241,1754,diagram,low,yes,0.600,134.2,1.5,134.2;160.5;105.1;48.6,51,44.2,169.0,0.111,6456,6778,0.952,3,3148,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_57742c26e7c7859a,a_2ae5327c610eb4,Crop Circle Center PDF catalog,282,2,2006,8,8,2006-08-08,Bearstead,Kent,England,GB,"300,10,631,230",1241,1754,diagram,low,yes,0.649,15.1,2.3,15.1;105.4;62.4;74.8,88,42.6,315.9,0.122,11130,12071,0.922,24,8373,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f517d877e2c0e66a,a_2c903a400e30cb,Crop Circle Center PDF catalog,282,3,2006,8,8,2006-08-08,Waltham,Lincolnshire,England,GB,"610,10,941,230",1241,1754,diagram,medium,yes,0.512,131.7,0.9,131.7;31.0;43.6;57.1,10,52.3,58.7,0.223,2963,3033,0.977,3,1596,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f022eb17c5b0c4ab,a_1afc59e46b1e2f,Crop Circle Center PDF catalog,282,4,2006,8,9,2006-08-09,Itterbeek,Brabant,Belgium,BE,"921,10,1241,230",1241,1754,diagram,medium,yes,0.557,115.6,2.1,115.6;64.9;173.0;9.3,16,35.3,118.6,0.275,12349,12504,0.988,1,12349,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e3ee09cf2aa7b40e,a_8c094e7f6cefa2,Crop Circle Center PDF catalog,282,5,2006,8,11,2006-08-11,Meensen,Niedersachsen,Germany,DE,"0,340,320,560",1241,1754,diagram,low,yes,0.506,154.8,2.2,154.8;54.0;35.5;17.5,27,38.5,114.2,0.169,3348,3489,0.960,4,1906,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_179b9582d14d84ce,a_967f409820c766,Crop Circle Center PDF catalog,282,6,2006,8,11,2006-08-11,Meensen,Niedersachsen,Germany,DE,"300,340,631,560",1241,1754,diagram,low,yes,0.475,63.8,1.0,63.8;116.5;104.0;155.6,57,36.9,122.9,0.103,7791,8209,0.949,8,4001,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_328e9b776d89cce8,a_c4abb9a9a204f7,Crop Circle Center PDF catalog,282,7,2006,8,13,2006-08-13,Kemble,Gloucestershire,England,GB,"610,340,941,560",1241,1754,diagram,low,yes,0.593,75.3,2.0,75.3;166.4;99.9;32.1,118,34.9,269.8,0.097,3115,3968,0.785,8,624,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9220dcc3e5fa75c3,a_6ec1401c4c92a9,Crop Circle Center PDF catalog,282,8,2006,8,15,2006-08-15,Etchilhampton,Wiltshire,England,GB,"921,340,1241,560",1241,1754,diagram,low,yes,0.516,32.3,0.9,32.3;147.9;57.8;121.7,28,52.7,94.6,0.114,8006,9081,0.882,64,7395,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_54517358e80b21e4,a_ffbfdf3eba9f41,Crop Circle Center PDF catalog,282,9,2006,8,16,2006-08-16,Geneseo,Illinois,United States,US,"0,670,320,890",1241,1754,diagram,low,yes,0.431,167.9,0.6,167.9;24.8;119.4;154.7,21,29.1,92.0,0.197,12159,12280,0.990,1,12159,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_7ccf50df225bb3f4,a_b27e1f386abf90,Crop Circle Center PDF catalog,282,10,2006,8,17,2006-08-17,Schomberg,Ontario,Canada,CA,"300,670,631,890",1241,1754,diagram,high,yes,0.791,147.6,2.1,147.6;87.9;44.9;100.7,45,65.4,226.6,0.155,7495,7826,0.958,2,6981,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_97365905bc97219d,a_d7e341bc35a349,Crop Circle Center PDF catalog,282,11,2006,8,18,2006-08-18,Vickovice,Stredocesky kraj,Czechia,CZ,"610,670,941,890",1241,1754,diagram,high,yes,0.709,76.1,2.6,76.1;147.5;24.2;109.3,40,50.3,205.8,0.154,9433,9731,0.969,1,9433,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_660127fb9a3e05e4,a_a7bf8637ac136d,Crop Circle Center PDF catalog,282,12,2006,8,28,2006-08-28,Provost,Alberta,Canada,CA,"921,670,1241,890",1241,1754,diagram,low,yes,0.563,28.8,1.5,28.8;151.9;99.4;14.3,31,34.7,150.3,0.193,4868,5094,0.956,1,4868,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_84ceb525bcc634c1,a_5ced0a8b4841e1,Crop Circle Center PDF catalog,282,13,2006,8,31,2006-08-31,Ütendorf,Bern,Switzerland,CH,"0,1000,320,1205",1241,1754,diagram,low,yes,0.620,104.1,1.6,104.1;20.4;74.4;130.7,34,41.0,153.0,0.162,19214,19432,0.989,2,19151,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_46369b0387b5b583,a_011bfc524a82b2,Crop Circle Center PDF catalog,282,14,2006,8,,2006-08,Ayotzintepec,Oaxaca,Mexico,MX,"300,1000,631,1205",1241,1754,diagram,low,yes,0.564,154.9,2.5,154.9;50.5;25.3;74.4,36,44.7,124.6,0.122,8238,8495,0.970,3,6172,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_030e6ddcf16acae7,a_ed003f1375ac1f,Crop Circle Center PDF catalog,282,15,2006,8,,2006-08,Puckeridge,Hertfordshire,England,GB,"610,1000,941,1205",1241,1754,diagram,low,yes,0.679,84.7,2.7,84.7;23.6;66.9;118.0,24,56.5,131.4,0.181,16003,16364,0.978,8,15877,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e52469d9890981d7,a_8f5e4fb761790b,Crop Circle Center PDF catalog,282,16,2006,9,9,2006-09-09,Beloit,Wisconsin,United States,US,"921,1000,1241,1205",1241,1754,diagram,none,no,0.287,101.1,0.0,101.1;10.2;156.7;68.5,8,27.2,27.2,0.137,3416,3468,0.985,1,3416,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_6cd3057e39dd82a7,a_f646a353f24f0b,Crop Circle Center PDF catalog,282,17,2006,9,9,2006-09-09,Selb,Bayern,Germany,DE,"0,1330,320,1530",1241,1754,diagram,high,yes,0.863,89.8,0.8,89.8;29.8;103.4;158.8,36,67.8,269.0,0.196,8453,8665,0.976,1,8453,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_881d826f4b6b6600,a_b5820f4d85bf8c,Crop Circle Center PDF catalog,282,18,2006,10,1,2006-10-01,Jühnde,Niedersachsen,Germany,DE,"300,1330,631,1530",1241,1754,diagram,low,yes,0.462,147.1,2.1,147.1;172.1;32.0;157.3,26,27.2,97.4,0.196,7491,7843,0.955,13,3081,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_2138fe302c9be804,a_f972fd998180c8,Crop Circle Center PDF catalog,282,19,2006,10,18,2006-10-18,Göttingen,Niedersachsen,Germany,DE,"610,1330,941,1530",1241,1754,diagram,none,no,0.373,41.5,1.3,41.5;17.6;136.5;96.7,19,25.6,61.2,0.178,4919,5560,0.885,48,1724,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_619b844666e01455,a_1d04cb2841bda7,Crop Circle Center PDF catalog,282,20,2006,10,20,2006-10-20,Hoeven,Noord-Brabant,Netherlands,NL,"921,1330,1241,1530",1241,1754,diagram,low,yes,0.324,164.3,0.0,164.3;77.3;23.1;101.1,10,32.8,32.8,0.116,9234,9349,0.988,5,7415,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_50e9fcb618daeb66,a_fed174c38c9608,Crop Circle Center PDF catalog,283,1,2006,10,25,2006-10-25,Göttingen,Niedersachsen,Germany,DE,"0,10,320,230",1241,1754,diagram,low,yes,0.684,13.4,2.1,13.4;103.9;152.6;116.7,92,47.4,317.5,0.138,4504,5052,0.892,1,4504,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1c0ba18f21bb5d0d,a_cd407453701973,Crop Circle Center PDF catalog,283,2,2006,12,22,2006-12-22,Göttingen,Niedersachsen,Germany,DE,"300,10,631,230",1241,1754,diagram,low,yes,0.660,50.7,2.5,50.7;142.5;34.1;129.2,71,43.0,205.7,0.138,3346,4390,0.762,426,766,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_41e1ddf97ae94ca3,a_649548cd480d6e,Crop Circle Center PDF catalog,283,3,2006,12,22,2006-12-22,Juarez,Chihuahua,Mexico,MX,"610,10,941,230",1241,1754,diagram,none,no,0.253,56.9,0.0,,5,18.4,18.4,0.213,1649,1776,0.928,7,445,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_27bad27641514dda,a_fa9a7d05002438,Crop Circle Center PDF catalog,284,1,2007,1,4,2007-01-04,Consandolo,Emilia-Romagna,Italy,IT,"0,10,320,230",1241,1754,diagram,none,no,0.227,34.1,0.0,,7,19.8,19.8,0.150,2136,2171,0.984,2,1776,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_50be0607f805c716,a_5f596718f822b2,Crop Circle Center PDF catalog,284,2,2007,1,12,2007-01-12,addition Göttingen,Niedersachsen,Germany,DE,"300,10,631,230",1241,1754,diagram,low,yes,0.599,21.8,2.1,21.8;157.2;66.2;114.9,34,44.8,145.3,0.176,704,2484,0.283,1,704,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_775bd1b78b9da1fa,a_069160bd382f27,Crop Circle Center PDF catalog,284,3,2007,3,13,2007-03-13,Hoeven,Noord-Brabant,Netherlands,NL,"610,10,941,230",1241,1754,diagram,low,yes,0.463,96.5,2.4,96.5,12,30.6,72.3,0.298,2923,2990,0.978,4,2738,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_751a934f21ac3bba,a_3f32185855f527,Crop Circle Center PDF catalog,284,4,2007,4,7,2007-04-07,Consandolo,Emilia-Romagna,Italy,IT,"921,10,1241,230",1241,1754,diagram,none,no,0.429,76.6,1.8,76.6;165.6;24.6;110.8,14,31.9,74.0,0.221,8771,8859,0.990,3,5919,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_48cd1c46bc1cdc0b,a_87bba552bf7c9a,Crop Circle Center PDF catalog,284,5,2007,4,15,2007-04-15,Oliver‘s Castle,Wiltshire,England,GB,"0,340,320,560",1241,1754,diagram,high,yes,0.692,166.7,2.5,166.7;18.0;39.2;143.2,75,41.8,459.0,0.205,10147,10626,0.955,1,10147,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9874a43dd95ff14b,a_a8416fd588fc2f,Crop Circle Center PDF catalog,284,6,2007,4,22,2007-04-22,Chilcomb Down,Hampshire,England,GB,"300,340,631,560",1241,1754,diagram,low,yes,0.629,74.9,1.5,74.9;106.5;165.2;151.8,58,43.4,189.3,0.106,23069,23518,0.981,1,23069,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9406b82c877c4904,a_fd40aae27fa98e,Crop Circle Center PDF catalog,284,7,2007,4,22,2007-04-22,Hullington Airfield,Wiltshire,England,GB,"610,340,941,560",1241,1754,diagram,medium,yes,0.537,97.2,0.3,97.2;166.2;76.9;33.0,8,44.2,68.6,0.312,3763,3812,0.987,2,3432,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9a9e7afe4a6a6d51,a_0c4530c05e2d4b,Crop Circle Center PDF catalog,284,8,2007,4,22,2007-04-22,Meensen,Niedersachsen,Germany,DE,"921,340,1241,560",1241,1754,diagram,low,yes,0.659,106.5,2.5,106.5;159.2;130.1;76.2,57,43.6,199.2,0.129,4391,4856,0.904,27,2384,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_943bfd548dbea545,a_ee5f274a8db517,Crop Circle Center PDF catalog,284,9,2007,4,23,2007-04-23,Meensen,Niedersachsen,Germany,DE,"0,670,320,890",1241,1754,diagram,none,no,0.000,,,,0,0.0,0.0,0.000,118,127,0.929,2,59,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_2b8af14ac15ebc7d,a_9be89799a27f79,Crop Circle Center PDF catalog,284,10,2007,4,23,2007-04-23,Meensen,Niedersachsen,Germany,DE,"300,670,631,890",1241,1754,diagram,low,yes,0.624,66.3,2.1,66.3;34.8;112.0;140.8,146,40.6,314.8,0.096,4716,6118,0.771,176,1310,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_89f7d53c64f2e9f1,a_0491a1a120582d,Crop Circle Center PDF catalog,284,11,2007,4,23,2007-04-23,Meensen,Niedersachsen,Germany,DE,"610,670,941,890",1241,1754,diagram,low,yes,0.651,103.8,2.3,103.8;74.2;164.9;130.9,48,44.0,189.2,0.140,3636,4000,0.909,4,3489,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_91dc8f79e135dc01,a_0d5feb7f71f059,Crop Circle Center PDF catalog,284,12,2007,4,30,2007-04-30,Hedenmünden,Niedersachsen,Germany,DE,"921,670,1241,890",1241,1754,diagram,none,no,0.372,32.4,2.3,32.4;150.2;101.1;78.0,27,24.8,84.4,0.157,4515,4729,0.955,4,3942,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
