candidate_id,image_link_id,assertion_ids,source_page_url,image_url,image_sha256,image_kind,inventory_http_status,public_redistribution_status,analysis_status,analysis_width_px,analysis_height_px,analysis_scale_factor,detector_score,straight_component_tier,straight_component_candidate,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,raw_line_segment_count,qualifying_line_segment_count,border_segment_rejection_count,dominant_cluster_segment_count,max_segment_length_px,max_segment_length_normalized,dominant_support_length_px,dominant_support_normalized,dominant_support_fraction,qualifying_lines_per_megapixel,axis_reference,geographic_azimuth_qualified,detector_version,rights_safe_output,caveat
isc_3325cfe597622c85,iccra_img_6c5daaa85c02e4b9,iccra_02f5c3c1c50f3b35,"https://iccra.org/bystate/Arizona/ICCRA%20-%20AZ%20-%20Tolleson,%20Maricopa%20County%20(May%2018,%202005).html",https://iccra.org/bystate/Arizona/images/tolleson2005b.jpg,aa29acf7e6dd4ec895ec1897581e2448fe820327b5f8d5d9e590010ae558aaba,diagram,200,not_cleared,analyzed_private_cache,360,238,1.000000,0.840,high,yes_review_candidate,0.3,2.0,0.3;12.3;168.6;46.5,269,58,0,40,151.3,0.636,1753.3,7.367,0.792,676.937,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_37109a6ef0e1bbe3,iccra_img_fd70186f075f37d2,iccra_02f5c3c1c50f3b35,"https://iccra.org/bystate/Arizona/ICCRA%20-%20AZ%20-%20Tolleson,%20Maricopa%20County%20(May%2018,%202005).html",https://iccra.org/bystate/Arizona/images/tolleson2005c.jpg,57e3d3a28aaae951344b3b694546214b72825f918d7cfeefe6f3f1a803dddb80,diagram,200,not_cleared,analyzed_private_cache,431,231,1.000000,0.833,high,yes_review_candidate,85.9,2.8,85.9;97.1;178.1;74.6,457,101,3,42,108.7,0.471,1544.7,6.687,0.431,1014.453,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_d4a74596cfa406b7,iccra_img_f7ee73639ac204bb,iccra_02f5c3c1c50f3b35,"https://iccra.org/bystate/Arizona/ICCRA%20-%20AZ%20-%20Tolleson,%20Maricopa%20County%20(May%2018,%202005).html",https://iccra.org/bystate/Arizona/images/tolleson2005d.jpg,b6b053ea01761ca0da574999998b75d59d00f60fdc0d86ad77fa03521432c672,diagram,200,not_cleared,analyzed_private_cache,431,240,1.000000,0.642,medium,yes_review_candidate,85.6,3.1,85.6;177.1;73.7;99.6,438,67,0,19,72.6,0.302,606.4,2.527,0.304,647.718,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_b8c50a597df52fad,iccra_img_09a78daaef50ca30,iccra_02f5c3c1c50f3b35,"https://iccra.org/bystate/Arizona/ICCRA%20-%20AZ%20-%20Tolleson,%20Maricopa%20County%20(May%2018,%202005).html",https://iccra.org/bystate/Arizona/images/tolleson2005e.jpg,4b5f1fe43c20d1d18811baca0c2fc46759e231dca8b45c2fdc88700484781efb,diagram,200,not_cleared,analyzed_private_cache,185,359,1.000000,0.840,high,yes_review_candidate,91.3,2.3,91.3;178.9;115.5;137.5,195,41,12,22,171.5,0.927,1331.1,7.195,0.762,617.330,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_d1b9f3ca356c0716,iccra_img_d3d4ce08d825006a,,https://iccra.org/bystate/Arizona/ICCRA_AZ.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_96531f6d4781d22d,iccra_img_8cbc315ce1e099f9,,https://iccra.org/bystate/Arizona/ICCRA_AZ.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_feabe031cc4d4cfd,iccra_img_72175cc9344cd986,iccra_2426a774b4821032,"https://iccra.org/bystate/Arkansas/ICCRA%20-%20AR%20-%20Knobel,%20Clay%20County%20(June%208,%202003).html",https://iccra.org/bystate/Arkansas/images/knobel2003.jpg,0867d976a534f749a34ad708957dbe6106a326df98a640c1c2d37713b0268e95,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,432,324,1.000000,0.840,high,yes_review_candidate,172.0,2.4,172.0;31.7;15.0;47.6,422,39,0,21,160.9,0.497,1160.1,3.581,0.627,278.635,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2ff2541c1ba7fa79,iccra_img_21f5b2e04a806ae0,iccra_2fe58cae09f0241c,"https://iccra.org/bystate/Arkansas/ICCRA%20-%20AR%20-%20Peach%20Orchard,%20Clay%20County%20(May%2026,%202004).html",https://iccra.org/bystate/Arkansas/images/peachorchard2004.jpg,e5eebb51f4682d07b08594c223d0b0a3aaf40cdb4ce374262b6405166e292fa4,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,234,1.000000,0.359,none,no_review_candidate,145.8,3.1,145.8;10.6;52.3;37.9,147,71,1,6,53.2,0.227,238.6,1.020,0.108,1107.368,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_8a3763d3c3df4829,iccra_img_063fa0263bc34d72,,https://iccra.org/bystate/Arkansas/ICCRA_AR.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_9c6d477d59f7853b,iccra_img_c4827fe8ee96d463,,https://iccra.org/bystate/Arkansas/ICCRA_AR.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_1797dda9302d31f4,iccra_img_353cc2e7160424a7,iccra_5ad53aa30468a7fb,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Cordelia-Fairfield,%20Solano%20County%20(July%2016,%202004).html",https://iccra.org/bystate/California/images/cordelia2004a.gif,a7010fc87712b7e18e9b57f6d6a0929479130c2f2fabc4702946a1d0e310eae9,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,276,344,1.000000,0.305,none,no_review_candidate,154.7,1.8,154.7;62.0;35.0,113,8,3,3,40.3,0.146,84.1,0.305,0.379,84.260,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_13d32386a1139954,iccra_img_e5fb0ae1dee49bab,iccra_5ad53aa30468a7fb,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Cordelia-Fairfield,%20Solano%20County%20(July%2016,%202004).html",https://iccra.org/bystate/California/images/cordelia2004b.jpg,1bb717096c0b120762df1665006128c26d7cfce89ecf2e95b4b645c14d0417f1,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,180,1.000000,0.840,high,yes_review_candidate,178.0,2.3,178.0;84.9;73.2;97.7,273,47,1,15,175.0,0.972,553.3,3.074,0.473,952.960,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_b1e5a016c7395fcd,iccra_img_d4b8a80db4b6fa07,iccra_64b549959cec43b6,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Fairfield,%20Solano%20County%20(July%2011,%202003).html",https://iccra.org/bystate/California/images/fairfield2003.jpg,bfdc1770da12a8599622f6c669fd6f798f2f7f180c9645a536ba62e1dc2bbf16,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,200,297,1.000000,0.737,medium,yes_review_candidate,171.0,1.9,171.0;35.7;24.6;8.2,465,153,0,95,68.6,0.343,2356.8,11.784,0.612,2575.758,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_b6d9ac078e92b7f3,iccra_img_3c7f26b234c7c34b,iccra_fae41b00d57f206c,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Fresno,%20Fresno%20County%20(August%2011,%202002.html",https://iccra.org/bystate/California/images/fresno2002.jpg,fa25cd4eaabda6774f64cb19d8b3f42a3f140a75eaf83ea30cea389eb5b58fa2,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,354,512,1.000000,0.840,high,yes_review_candidate,171.5,2.8,171.5;143.3;3.0;28.3,638,92,0,63,292.2,0.826,3899.3,11.015,0.749,507.592,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2da8346fa52c3868,iccra_img_b1e930c427ef58f8,iccra_37930a68f655c4c6,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Gilroy,%20Santa%20Clara%20County%20(August%2010,%201996).html",https://iccra.org/bystate/California/images/Gilroy1996.jpg,b2956844d8943c22bed91dc2efa443c9d5767c19e92bf72e0b9770938b146eb8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,270,365,1.000000,0.578,none,no_review_candidate,175.0,1.7,175.0;37.9;26.3;6.3,357,44,0,11,69.0,0.256,376.5,1.394,0.276,446.474,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_70b0850eb9a1b3b2,iccra_img_0c3538f969cfcdce,iccra_80bdfec797c1cace,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Greenfield,%20Monterey%20County-Bakersfield,%20Kern%20County%20(June%2022,%202010).html",https://iccra.org/bystate/California/images/greenfield1.jpg,fa25db592c26d6d43572d422f00c5ac1911fb1214935029a420348e3fa83ef72,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.840,high,yes_review_candidate,179.0,1.9,179.0;89.1;17.0,771,39,1,25,627.5,1.327,2578.6,5.451,0.762,130.877,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_ec220715faca0032,iccra_img_210492fa31b88db0,iccra_dd583cadb718cbf4,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Hidden%20Valley%20Lake,%20Lake%20County%20(May%2017,%202010).html",https://iccra.org/bystate/California/images/hiddenvalley1.jpg,102d15ec0a9e1797f62f33defbaee757578a0c31b304b37614849918dd366de3,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,513,385,1.000000,0.000,none,no_review_candidate,,,,868,0,0,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_3bc36a8cd9045f18,iccra_img_2f3428639c472f28,iccra_dd583cadb718cbf4,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Hidden%20Valley%20Lake,%20Lake%20County%20(May%2017,%202010).html",https://iccra.org/bystate/California/images/hiddenvalley2.jpg,835ccd2229714bd85b617e19c0634165bbad160bc60d71068b1ed68923118c0e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.000,none,no_review_candidate,,,,1193,0,0,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_b56bb40998ab7e22,iccra_img_6cbdb47b862abaf9,iccra_a1eb408b98e9744d,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Laguna%20Canyon,%20Laguna%20Beach,%20Orange%20County%20(March%209,%201996).html",https://iccra.org/bystate/California/images/Laguna%20Canyon1996a.jpg,3db61f0e036041d54e8e76fd7f821b07233ddeda39daf289cd7f88ae19763ba0,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,188,1.000000,0.840,high,yes_review_candidate,171.7,2.2,171.7;8.6;57.8;35.7,337,47,7,29,115.3,0.613,972.6,5.173,0.765,915.751,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_a494ea4ddf8e872c,iccra_img_08c389cd43936a3d,iccra_a1eb408b98e9744d,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Laguna%20Canyon,%20Laguna%20Beach,%20Orange%20County%20(March%209,%201996).html",https://iccra.org/bystate/California/images/Laguna%20Canyon1996b.jpg,ba3378aecee27df9e471642d0d97f74145d3c7d588967a0a56b3f8f167143f9e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,121,1.000000,0.551,none,no_review_candidate,81.0,2.7,81.0;154.1;39.1;122.6,87,81,0,9,42.6,0.352,193.6,1.600,0.114,2452.093,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_7d4105171b723d42,iccra_img_06b3ff3135ceb92a,iccra_008730d306407a5e,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Lompoc,%20Santa%20Barbara%20County%20(August%2024,%201994).html",https://iccra.org/bystate/California/images/Lompoc1994a.jpg,85b666663487cc1808c9c9341e55d8c581235fced2fa78e0dd2af368498827b1,diagram,200,not_cleared,analyzed_private_cache,177,125,1.000000,0.476,low,yes_review_candidate,40.8,2.2,40.8;62.8;28.1;150.4,32,27,0,5,44.3,0.355,113.8,0.910,0.191,1220.339,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_0cbc32af7881ef1d,iccra_img_a57b4942034aca26,iccra_008730d306407a5e,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Lompoc,%20Santa%20Barbara%20County%20(August%2024,%201994).html",https://iccra.org/bystate/California/images/Lompoc1994b.jpg,6baf2c46fbad9586d594f22f88a5965944f38108c2560a4f70c1d59f1b596d98,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,179,1.000000,0.840,high,yes_review_candidate,173.9,2.4,173.9;5.1;158.1;27.0,413,58,1,22,103.8,0.580,556.6,3.109,0.465,1182.563,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_e11ab4965f9769f2,iccra_img_08f904dd5edfe3a6,iccra_1d6b13b7c4d1d3d4,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Point%20Dume%20State%20Preserve,%20Malibu,%20Los%20Angeles%20County%20(1973).htm",https://iccra.org/bystate/California/images/PtDume-1973.jpg,b6b7764f063eba46acc2e8de7c04e67412ef637b9201fd5c94bc4f3153fbaaae,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,261,280,1.000000,0.693,low,yes_review_candidate,168.0,2.1,168.0;79.3;2.4;64.6,162,23,1,14,74.3,0.285,559.7,2.145,0.679,314.724,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_87764b6b413970b0,iccra_img_7603f3ff712dcb11,iccra_b9bb80819738fef7,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Rockville%20(1),%20Solano%20County%20(June%2028,%202003).html",https://iccra.org/bystate/California/images/rockville2003-1a.jpg,c5121e667c03e3139781fd9b56a5b1bbff4c254716e980d81cd4c679c3adb65c,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,580,415,1.000000,0.840,high,yes_review_candidate,166.5,2.0,166.5;179.7;31.2;18.4,648,36,0,14,577.5,1.392,1199.1,2.889,0.461,149.564,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f5d7c1f77987a2a7,iccra_img_392b874293112778,iccra_b9bb80819738fef7,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Rockville%20(1),%20Solano%20County%20(June%2028,%202003).html",https://iccra.org/bystate/California/images/rockville2003-1b.jpg,471d64ffe9e26d992ab205e7f023e355a4e5342c797974becff9e23918d953a4,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,160,227,1.000000,0.840,high,yes_review_candidate,2.4,2.7,2.4;113.2;156.6;30.7,78,32,0,12,77.6,0.485,335.9,2.099,0.502,881.057,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_5c0e1e6461824e2e,iccra_img_29572b10d1250303,iccra_352fca1747e2add1,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Rockville%20(2),%20Solano%20County%20(June%2028,%202003).html",https://iccra.org/bystate/California/images/rockville2003-2a.jpg,af0034a51810beb97eebb142c3c51d6925457a8e9dc9f323b3ad920223aea372,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,300,400,1.000000,0.840,high,yes_review_candidate,159.6,1.4,159.6;172.9;30.2;7.3,594,53,0,21,188.0,0.627,1152.4,3.841,0.509,441.667,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_bb141cc728c2de1c,iccra_img_ac1d60d0d37474ac,iccra_352fca1747e2add1,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Rockville%20(2),%20Solano%20County%20(June%2028,%202003).html",https://iccra.org/bystate/California/images/rockville2003-2b.jpg,b7ea0f6aaa7d961dda8e5d3a38829ac17b132f9bf3cd1bbb09fef98eaa799395,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,400,247,1.000000,0.623,none,no_review_candidate,179.7,2.5,179.7;167.8;153.4,549,46,0,33,47.0,0.190,799.9,3.238,0.712,465.587,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2267ef786329a89d,iccra_img_4728a067edbb23bb,iccra_9cc4ad27d48cc928,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20San%20Francisco,%20San%20Francisco%20County%20(1992).htm",https://iccra.org/bystate/California/images/San%20Francisco1992.jpg,2e0c7c0302af78fc790b3aaa8e78665dd0f104c96e834ab689871f1e319247ca,diagram,200,not_cleared,analyzed_private_cache,153,136,1.000000,0.496,low,yes_review_candidate,176.5,3.3,176.5;94.6;69.4;156.7,118,94,0,13,37.3,0.274,208.8,1.535,0.119,4517.493,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_6bba5ab81cd50f10,iccra_img_35e3f3caba577a3d,iccra_06f5c053e722361c,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Santa%20Rosa,%20Sonoma%20County%20(April%201995).html",https://iccra.org/bystate/California/images/Santa%20Rosa1995.jpg,6ff04d2de9fb997df70f351e2127f4ba71137529cc1c40bfd53b1ae543cfa5d5,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,276,284,1.000000,0.240,none,no_review_candidate,55.5,1.0,55.5,242,4,0,2,26.4,0.096,44.6,0.162,0.480,51.031,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2dc5982e503e324c,iccra_img_dca6ad421ca06a80,iccra_50c29cee919b3ebd,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Simi%20Valley,%20Ventura%20County%20(June%207,%201996).html",https://iccra.org/bystate/California/images/Simi%20Valley1996.jpg,ff9bc388565cf814f035d9c9e8264c155de0df944a4c9ff933f77ca17e60621b,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,271,377,1.000000,0.761,medium,yes_review_candidate,3.1,2.4,3.1;90.5;15.0;161.3,573,51,5,25,101.4,0.374,895.7,3.305,0.539,499.183,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_1624da3b9ef5a88b,iccra_img_bb9c7bf9a404568b,iccra_39df3bcb111d733f,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Vacaville,%20Solano%20County%20(July%208,%202003).html",https://iccra.org/bystate/California/images/vacaville2003a.jpg,d391923e81530b367c5059f9715001863bd72f046160237dc00cd36297282fad,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,400,251,1.000000,0.817,medium,yes_review_candidate,108.1,2.4,108.1;12.6;154.0;141.5,418,32,0,9,112.6,0.449,445.9,1.777,0.418,318.725,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_d9241bd9831634d0,iccra_img_0908009ef43cf3e4,iccra_39df3bcb111d733f,"https://iccra.org/bystate/California/ICCRA%20-%20CA%20-%20Vacaville,%20Solano%20County%20(July%208,%202003).html",https://iccra.org/bystate/California/images/vacaville2003b.jpg,1b8743ce10af9c997c1288aebbbb968ac385b604a266eb1ada9bcad112a49600,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,300,400,1.000000,0.726,low,yes_review_candidate,93.5,3.0,93.5;170.8;128.2;110.6,694,122,0,24,153.7,0.512,1085.6,3.619,0.231,1016.667,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_ace1905093600603,iccra_img_4467f2ddf0a2a445,,https://iccra.org/bystate/California/ICCRA_CA.htm,https://iccra.org/bystate/California/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f47fdfcc35a853e9,iccra_img_fa8176ee3004ecff,,https://iccra.org/bystate/California/ICCRA_CA.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4bc654c4774333b0,iccra_img_83b7b6552ac7b588,iccra_ed7ced5b1427f371,"https://iccra.org/bystate/Colorado/ICCRA%20-%20CO%20-%20%5BNorthern%5D%20(August%2018,%202005).html",https://iccra.org/bystate/Colorado/images/northern2005.jpg,f2f4f6f659f4be3355d3aa0b7eba056cfc141c4d99536b01708d4bfb726e1ad1,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.824,medium,yes_review_candidate,12.6,2.4,12.6;140.7;129.2;159.2,1116,74,0,27,216.8,0.458,1996.1,4.220,0.408,248.330,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
